image_id,property_id,property_address,property_price,property_url,image_url,image_order
1676,5643,Singel 136-A,1500000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-singel-136-a/43200629/,https://cloud.funda.nl/valentina_media/223/175/991.jpg?options=width=1440,4
303,5355,Oranje Zwartstraat 45,780000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-oranje-zwartstraat-45/43992880/,https://cloud.funda.nl/valentina_media/209/115/583.jpg?options=width=1440,4
3340,5993,Oogststraat 7-1,375000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-oogststraat-7-1/43398335/,https://cloud.funda.nl/valentina_media/226/527/971.jpg?options=width=1440,4
1671,5642,Koninginneweg 142-C,1000000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-koninginneweg-142-c/43193696/,https://cloud.funda.nl/valentina_media/222/416/313.jpg?options=width=1440,4
5116,6318,Prinsengracht 301-C,1195000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-prinsengracht-301-c/43934368/,https://cloud.funda.nl/valentina_media/211/107/992.jpg?options=width=1440,4
3345,5994,Albrecht Dürerstraat 8,2250000.00,https://www.funda.nl/en/detail/koop/amsterdam/huis-albrecht-durerstraat-8/43384215/,https://cloud.funda.nl/valentina_media/226/371/664.jpg?options=width=1440,4
1666,5641,Jodenbreestraat 112,785000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-jodenbreestraat-112/43227498/,https://cloud.funda.nl/valentina_media/223/793/185.jpg?options=width=1440,4
3350,5995,Amstelkade 137-1,885000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-amstelkade-137-1/43300997/,https://cloud.funda.nl/valentina_media/226/991/637.jpg?options=width=1440,4
1661,5640,Insulindeweg 322,350000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-insulindeweg-322/43298379/,https://cloud.funda.nl/valentina_media/222/737/205.jpg?options=width=1440,4
4802,6260,Van Ostadestraat 144-4A,400000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-van-ostadestraat-144-4a/89764250/,https://cloud.funda.nl/valentina_media/226/980/172.jpg?options=width=1440,4
3355,5996,Pretoriusstraat 28-3A,350000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-pretoriusstraat-28-3a/89756052/,https://cloud.funda.nl/valentina_media/226/647/209.jpg?options=width=1440,4
1656,5639,Eendrachtstraat 2-H,599000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-eendrachtstraat-2-h/43111844/,https://cloud.funda.nl/valentina_media/219/445/521.jpg?options=width=1440,4
3360,5997,Hertspieghelweg 36-H,700000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-hertspieghelweg-36-h/43390098/,https://cloud.funda.nl/valentina_media/226/591/323.jpg?options=width=1440,4
1651,5638,KNSM-laan 375,650000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-knsm-laan-375/43266782/,https://cloud.funda.nl/valentina_media/221/420/337.jpg?options=width=1440,4
283,5349,Rood-Wit A.-straat 44,820000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-rood-wit-a-straat-44/43992896/,https://cloud.funda.nl/valentina_media/209/115/764.jpg?options=width=1440,4
3365,5998,Borneolaan 285,685000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-borneolaan-285/89764175/,https://cloud.funda.nl/valentina_media/226/976/715.jpg?options=width=1440,4
1646,5637,Elisabeth Boddaertstraat 24-1,450000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-elisabeth-boddaertstraat-24-1/43213002/,https://cloud.funda.nl/valentina_media/223/667/661.jpg?options=width=1440,4
3370,5999,Bentinckstraat 19-1,375000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-bentinckstraat-19-1/89763085/,https://cloud.funda.nl/valentina_media/226/932/113.jpg?options=width=1440,4
1636,5634,Albert Cuypstraat 276-F,400000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-albert-cuypstraat-276-f/89395947/,https://cloud.funda.nl/valentina_media/210/952/401.jpg?options=width=1440,4
3375,6000,Willem Augustinstraat 230,800000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-willem-augustinstraat-230/43391628/,https://cloud.funda.nl/valentina_media/226/615/959.jpg?options=width=1440,4
1631,5633,Droogbak 8-H,1650000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-droogbak-8-h/43199982/,https://cloud.funda.nl/valentina_media/218/453/012.jpg?options=width=1440,4
4807,6261,Gerard Brandtstraat 4-C,625000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-gerard-brandtstraat-4-c/89762998/,https://cloud.funda.nl/valentina_media/226/928/973.jpg?options=width=1440,4
3380,6001,De Rijpgracht 17-2,450000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-de-rijpgracht-17-2/43308569/,https://cloud.funda.nl/valentina_media/226/892/504.jpg?options=width=1440,4
1626,5632,Houdringe 25,40000.00,https://www.funda.nl/en/detail/koop/amsterdam/parkeergelegenheid-houdringe-25/43226329/,https://cloud.funda.nl/valentina_media/223/790/392.jpg?options=width=1440,4
3385,6002,Houtmankade 31-A,475000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-houtmankade-31-a/89763306/,https://cloud.funda.nl/valentina_media/226/941/109.jpg?options=width=1440,4
1621,5631,Sijpestein 17,58500.00,https://www.funda.nl/en/detail/koop/amsterdam/parkeergelegenheid-sijpestein-17/43293210/,https://cloud.funda.nl/valentina_media/222/938/164.jpg?options=width=1440,4
275,5347,De Oosterlingen (bouwnummer 6.08),1275000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-de-oosterlingen-bouwnummer-608/43513304/,https://cloud.funda.nl/valentina_media/191/674/311.jpg?options=width=1440,4
3390,6003,Tesselschadestraat 3-2,650000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-tesselschadestraat-3-2/43307815/,https://cloud.funda.nl/valentina_media/226/865/841.jpg?options=width=1440,4
1616,5630,Onstein 6,69000.00,https://www.funda.nl/en/detail/koop/amsterdam/parkeergelegenheid-onstein-6/43359677/,https://cloud.funda.nl/valentina_media/225/006/543.jpg?options=width=1440,4
5063,6309,Raamgracht 17-A,675000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-raamgracht-17-a/43278420/,https://cloud.funda.nl/valentina_media/221/904/940.jpg?options=width=1440,4
3395,6004,Amstelkade 129-3,875000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-amstelkade-129-3/43305643/,https://cloud.funda.nl/valentina_media/226/775/095.jpg?options=width=1440,4
1611,5629,IJzerhof 8,600000.00,https://www.funda.nl/en/detail/koop/amsterdam/huis-ijzerhof-8/43231269/,https://cloud.funda.nl/valentina_media/224/357/658.jpg?options=width=1440,4
3400,6005,Palmgracht 17-2,500000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-palmgracht-17-2/43308693/,https://cloud.funda.nl/valentina_media/226/897/558.jpg?options=width=1440,4
1606,5628,Marnixkade 70-1A,295000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-marnixkade-70-1a/43840787/,https://cloud.funda.nl/valentina_media/206/770/053.jpg?options=width=1440,4
4812,6262,Orteliusstraat 280-3,550000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-orteliusstraat-280-3/43309629/,https://cloud.funda.nl/valentina_media/226/939/438.jpg?options=width=1440,4
3405,6006,Von Zesenstraat 257,350000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-von-zesenstraat-257/43300503/,https://cloud.funda.nl/valentina_media/226/975/005.jpg?options=width=1440,4
1601,5627,Brederodestraat 32-2,1750000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-brederodestraat-32-2/43157200/,https://cloud.funda.nl/valentina_media/216/545/685.jpg?options=width=1440,4
3410,6007,Saskia van Uijlenburgkade 82,799000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-saskia-van-uijlenburgkade-82/43394940/,https://cloud.funda.nl/valentina_media/226/748/234.jpg?options=width=1440,4
3415,6008,De Rijpgracht 59-H,525000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-de-rijpgracht-59-h/89763237/,https://cloud.funda.nl/valentina_media/226/938/076.jpg?options=width=1440,4
1592,5625,Oudeschans 10-C,895000.00,https://www.funda.nl/en/detail/koop/amsterdam/huis-oudeschans-10-c/43386870/,https://cloud.funda.nl/valentina_media/226/036/978.jpg?options=width=1440,4
251,5339,Appartement type F (Bouwnr. 33),516000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-appartement-type-f-bouwnr-33/89115683/,https://cloud.funda.nl/valentina_media/198/466/481.jpg?options=width=1440,4
3420,6009,Olympiaplein 103-1,739000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-olympiaplein-103-1/43300591/,https://cloud.funda.nl/valentina_media/226/974/978.jpg?options=width=1440,4
1587,5624,Onstein 188,750000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-onstein-188/43183988/,https://cloud.funda.nl/valentina_media/218/183/586.jpg?options=width=1440,4
3425,6010,Mijehof 409,472500.00,https://www.funda.nl/en/detail/koop/amsterdam/huis-mijehof-409/43309137/,https://cloud.funda.nl/valentina_media/226/960/549.jpg?options=width=1440,4
1582,5623,Zinranapad 195,900000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-zinranapad-195/42968136/,https://cloud.funda.nl/valentina_media/174/867/339_groot.jpg?options=width=1440,4
3430,6011,Binnen Brouwersstraat 7-A2,450000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-binnen-brouwersstraat-7-a2/43304180/,https://cloud.funda.nl/valentina_media/227/153/764.jpg?options=width=1440,4
1577,5622,Bronckhorststraat 50-3,699000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-bronckhorststraat-50-3/89770453/,https://cloud.funda.nl/valentina_media/227/217/513.jpg?options=width=1440,4
4818,6264,Memeleiland 6,650000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-memeleiland-6/89779678/,https://cloud.funda.nl/valentina_media/227/191/178.jpg?options=width=1440,4
3435,6012,Jacob Burggraafstraat 14,525000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-jacob-burggraafstraat-14/89771417/,https://cloud.funda.nl/valentina_media/227/255/286.jpg?options=width=1440,4
1572,5621,Herculesstraat 80-B,480000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-herculesstraat-80-b/43399244/,https://cloud.funda.nl/valentina_media/226/563/275.jpg?options=width=1440,4
3440,6013,Cornelis van Alkemadestraat 27,790000.00,https://www.funda.nl/en/detail/koop/amsterdam/huis-cornelis-van-alkemadestraat-27/43316532/,https://cloud.funda.nl/valentina_media/227/208/330.jpg?options=width=1440,4
1567,5620,Nassaukade 340-R,699000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-nassaukade-340-r/89768424/,https://cloud.funda.nl/valentina_media/227/141/847.jpg?options=width=1440,4
3445,6014,ms. van Riemsdijkweg 236,569000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-ms-van-riemsdijkweg-236/43301152/,https://cloud.funda.nl/valentina_media/227/038/377.jpg?options=width=1440,4
1562,5619,Geervliet 22,450000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-geervliet-22/43392085/,https://cloud.funda.nl/valentina_media/226/670/455.jpg?options=width=1440,4
246,5338,Appartement type F (Bouwnr. 24),514000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-appartement-type-f-bouwnr-24/89115681/,https://cloud.funda.nl/valentina_media/198/466/290.jpg?options=width=1440,4
3450,6015,Binnen Brouwersstraat 7-A3,620000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-binnen-brouwersstraat-7-a3/43304181/,https://cloud.funda.nl/valentina_media/227/153/808.jpg?options=width=1440,4
1557,5618,Haardstee 223,275000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-haardstee-223/43392086/,https://cloud.funda.nl/valentina_media/226/670/524.jpg?options=width=1440,4
3455,6016,Albert Luthulistraat 25-C,300000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-albert-luthulistraat-25-c/89779650/,https://cloud.funda.nl/valentina_media/227/190/153.jpg?options=width=1440,4
1552,5617,Terrasappartement (Bouwnr. 44),800000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-terrasappartement-bouwnr-44/43053800/,https://cloud.funda.nl/valentina_media/211/948/905.jpg?options=width=1440,4
3460,6017,President Kennedylaan 152-1,495000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-president-kennedylaan-152-1/43301375/,https://cloud.funda.nl/valentina_media/227/042/698.jpg?options=width=1440,4
1547,5616,Riouwstraat 53-E,415000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-riouwstraat-53-e/43391003/,https://cloud.funda.nl/valentina_media/226/630/793.jpg?options=width=1440,4
3465,6018,Bloedstraat 17-B,400000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-bloedstraat-17-b/43303359/,https://cloud.funda.nl/valentina_media/227/124/064.jpg?options=width=1440,4
1542,5615,Rietwijkerstraat 60-2,350000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-rietwijkerstraat-60-2/43310301/,https://cloud.funda.nl/valentina_media/227/389/200.jpg?options=width=1440,4
241,5337,Appartement type F (Bouwnr. 15),512000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-appartement-type-f-bouwnr-15/89115678/,https://cloud.funda.nl/valentina_media/198/466/271.jpg?options=width=1440,4
3470,6019,Niasstraat 34-E,325000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-niasstraat-34-e/43303937/,https://cloud.funda.nl/valentina_media/227/106/841.jpg?options=width=1440,4
1537,5614,Noordzijde 93,495000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-noordzijde-93/43318009/,https://cloud.funda.nl/valentina_media/227/301/877.jpg?options=width=1440,4
35,5271,Van Ostadestraat 374-4,495000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-van-ostadestraat-374-4/89794687/,https://cloud.funda.nl/valentina_media/228/182/343.jpg?options=width=1440,4
3475,6020,J.J. Cremerplein 58-3,995000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-jj-cremerplein-58-3/43301508/,https://cloud.funda.nl/valentina_media/227/017/368.jpg?options=width=1440,4
1532,5613,Soendastraat 20-3,410000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-soendastraat-20-3/43313701/,https://cloud.funda.nl/valentina_media/227/488/697.jpg?options=width=1440,4
3480,6021,Bilderdijkpark 8-H,1950000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-bilderdijkpark-8-h/43304226/,https://cloud.funda.nl/valentina_media/227/159/366.jpg?options=width=1440,4
1527,5612,Maritzstraat 10-3,429000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-maritzstraat-10-3/43300706/,https://cloud.funda.nl/valentina_media/226/983/933.jpg?options=width=1440,4
4828,6266,Eerste Jan van der Heijdenstraat 48-2V,375000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-eerste-jan-van-der-heijdenstraat-48-2v/89789654/,https://cloud.funda.nl/valentina_media/227/581/906.jpg?options=width=1440,4
3485,6022,Leen Jongewaardkade 17,975000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-leen-jongewaardkade-17/43300453/,https://cloud.funda.nl/valentina_media/226/972/764.jpg?options=width=1440,4
1522,5611,Kribbestraat 53-2,985000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-kribbestraat-53-2/43315699/,https://cloud.funda.nl/valentina_media/227/175/522.jpg?options=width=1440,4
3490,6023,Kamerlingh Onneslaan 62,450000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-kamerlingh-onneslaan-62/43301243/,https://cloud.funda.nl/valentina_media/227/041/300.jpg?options=width=1440,4
1517,5610,Pieter Boorsmapad 8-B,1095000.00,https://www.funda.nl/en/detail/koop/amsterdam/huis-pieter-boorsmapad-8-b/89651900/,https://cloud.funda.nl/valentina_media/225/466/421.jpg?options=width=1440,4
3495,6024,Bilderdijkkade 103-2,305000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-bilderdijkkade-103-2/89778638/,https://cloud.funda.nl/valentina_media/227/541/280.jpg?options=width=1440,4
1512,5609,Jacob van Lennepstraat 236-A,475000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-jacob-van-lennepstraat-236-a/43387398/,https://cloud.funda.nl/valentina_media/226/101/535.jpg?options=width=1440,4
233,5335,Onderdijkhof 20,420000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-onderdijkhof-20/43364254/,https://cloud.funda.nl/valentina_media/225/595/199.jpg?options=width=1440,4
3500,6025,Hillenraadt 18,65000.00,https://www.funda.nl/en/detail/koop/amsterdam/parkeergelegenheid-hillenraadt-18/89520602/,https://cloud.funda.nl/valentina_media/216/970/120.jpg?options=width=1440,4
1507,5608,De Wittenkade,50000.00,https://www.funda.nl/en/detail/koop/amsterdam/parkeergelegenheid-de-wittenkade/43170553/,https://cloud.funda.nl/valentina_media/217/592/004.jpg?options=width=1440,4
3505,6026,Tidorestraat 195,595000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-tidorestraat-195/89777751/,https://cloud.funda.nl/valentina_media/227/505/569.jpg?options=width=1440,4
1502,5607,Kennemerduinstraat 9,325000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-kennemerduinstraat-9/43377233/,https://cloud.funda.nl/valentina_media/225/709/610.jpg?options=width=1440,4
3510,6027,Aalbersestraat 238,350000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-aalbersestraat-238/43319104/,https://cloud.funda.nl/valentina_media/227/342/385.jpg?options=width=1440,4
1497,5606,Hoogte Kadijk 200,700000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-hoogte-kadijk-200/43371072/,https://cloud.funda.nl/valentina_media/225/855/072.jpg?options=width=1440,4
4834,6267,Koxhorn 22-3,425000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-koxhorn-22-3/43319106/,https://cloud.funda.nl/valentina_media/227/342/439.jpg?options=width=1440,4
3515,6028,Kleine Wittenburgerstraat 92,375000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-kleine-wittenburgerstraat-92/43313081/,https://cloud.funda.nl/valentina_media/227/500/759.jpg?options=width=1440,4
1492,5605,Uiterwaardenstraat 173-2,375000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-uiterwaardenstraat-173-2/43371075/,https://cloud.funda.nl/valentina_media/225/854/894.jpg?options=width=1440,4
